Dm_FBgn,Dm_FBpp,name,CG,len
FBgn0034693,FBpp0307621,CG11073,CG11073,307
FBgn0034692,FBpp0071712,CG13502,CG13502,410
FBgn0034692,FBpp0300561,CG13502,CG13502,267
FBgn0034689,FBpp0071713,CG2921,CG2921,478
FBgn0034688,FBpp0071715,CG11474,CG11474,436
FBgn0034688,FBpp0292778,CG11474,CG11474,436
FBgn0034687,FBpp0071716,CG11475,CG11475,464
FBgn0034684,FBpp0071717,CG13501,CG13501,413
FBgn0034684,FBpp0311810,CG13501,CG13501,393
FBgn0034683,FBpp0071718,CG13500,CG13500,404
FBgn0005778,FBpp0071719,PpD5,CG10138,346
FBgn0028382,FBpp0086101,cyp33,CG4886,300
FBgn0034240,FBpp0086102,MESR4,CG4903,2171
FBgn0034240,FBpp0112003,MESR4,CG4903,2171
FBgn0034240,FBpp0309194,MESR4,CG4903,2169
FBgn0034240,FBpp0309195,MESR4,CG4903,2151
FBgn0010409,FBpp0086103,RpL18A,CG6510,177
FBgn0034231,FBpp0086107,APC10,CG11419,195
FBgn0034224,FBpp0086109,insb,CG6520,176
FBgn0034224,FBpp0311712,insb,CG6520,176
FBgn0034223,FBpp0086110,Tes,CG6522,816
FBgn0028956,FBpp0086111,mthl3,CG6530,511
FBgn0028956,FBpp0309186,mthl3,CG6530,511
FBgn0028956,FBpp0309187,mthl3,CG6530,511
FBgn0034219,FBpp0086113,mthl4,CG6536,517
FBgn0027506,FBpp0086114,EDTP,CG6542,747
FBgn0027506,FBpp0309188,EDTP,CG6542,754
FBgn0025716,FBpp0086115,Bap55,CG6546,425
FBgn0034214,FBpp0086116,CG6550,CG6550,552
FBgn0050101,FBpp0086118,CG30101,CG30101,328
FBgn0034210,FBpp0086119,Camp,CG6568,518
FBgn0034210,FBpp0309130,Camp,CG6568,450
FBgn0034179,FBpp0086120,CG6805,CG6805,357
FBgn0034179,FBpp0297529,CG6805,CG6805,348
FBgn0023172,FBpp0086123,RhoGEF2,CG9635,2205
FBgn0023172,FBpp0086124,RhoGEF2,CG9635,2559
FBgn0023172,FBpp0086125,RhoGEF2,CG9635,2559
FBgn0023172,FBpp0309117,RhoGEF2,CG9635,2456
FBgn0023172,FBpp0293620,RhoGEF2,CG9635,2557
FBgn0034182,FBpp0086126,SmydA,CG9640,488
FBgn0034182,FBpp0304309,SmydA,CG9640,488
FBgn0034183,FBpp0086127,SmydA,CG9642,498
FBgn0034184,FBpp0086128,CG9646,CG9646,889
FBgn0034184,FBpp0309118,CG9646,CG9646,448
FBgn0026721,FBpp0086129,fat,CG6953,763
FBgn0034187,FBpp0289504,CG6967,CG6967,764
FBgn0034187,FBpp0289505,CG6967,CG6967,764
FBgn0034191,FBpp0086132,CG6984,CG6984,285
FBgn0050456,FBpp0305730,CG30456,CG30456,592
FBgn0050456,FBpp0271844,CG30456,CG30456,682
FBgn0050456,FBpp0271845,CG30456,CG30456,443
FBgn0034194,FBpp0086134,CG15611,CG15611,464
FBgn0034194,FBpp0086135,CG15611,CG15611,508
FBgn0000078,FBpp0086136,Amy,CG17876,494
FBgn0034197,FBpp0086137,Cda9,CG15918,397
FBgn0034197,FBpp0309120,Cda9,CG15918,397
FBgn0034198,FBpp0086138,CG11400,CG11400,198
FBgn0034198,FBpp0311625,CG11400,CG11400,198
FBgn0034199,FBpp0086139,Gbp1,CG15917,118
FBgn0034200,FBpp0086140,Gbp2,CG11395,456
FBgn0034200,FBpp0311626,Gbp2,CG11395,456
FBgn0034201,FBpp0086141,CG17290,CG17290,99
FBgn0034201,FBpp0312223,CG17290,CG17290,99
FBgn0034205,FBpp0086142,CG10950,CG10950,586
FBgn0046294,FBpp0289986,CG12699,CG12699,145
FBgn0034206,FBpp0086148,CG18469,CG18469,128
FBgn0034204,FBpp0086149,CG10953,CG10953,278
FBgn0034204,FBpp0302913,CG10953,CG10953,278
FBgn0050457,FBpp0086150,CG30457,CG30457,189
FBgn0050458,FBpp0086151,CG30458,CG30458,145
FBgn0034202,FBpp0086152,CG17287,CG17287,338
FBgn0034196,FBpp0086153,CG15605,CG15605,152
FBgn0034195,FBpp0110074,Spn53F,CG10956,379
FBgn0000079,FBpp0086155,Amy,CG18730,494
FBgn0000079,FBpp0311627,Amy,CG18730,494
FBgn0010591,FBpp0086159,Sply,CG8946,545
FBgn0010591,FBpp0086158,Sply,CG8946,545
FBgn0050460,FBpp0291767,CG30460,CG30460,888
FBgn0050460,FBpp0086160,CG30460,CG30460,1132
FBgn0050460,FBpp0086161,CG30460,CG30460,1868
FBgn0050460,FBpp0086162,CG30460,CG30460,1520
FBgn0050460,FBpp0086163,CG30460,CG30460,1402
FBgn0050460,FBpp0112290,CG30460,CG30460,1711
FBgn0050460,FBpp0271848,CG30460,CG30460,1799
FBgn0050460,FBpp0271849,CG30460,CG30460,1480
FBgn0050460,FBpp0290180,CG30460,CG30460,1006
FBgn0034186,FBpp0086164,CG8950,CG8950,868
FBgn0034186,FBpp0297722,CG8950,CG8950,868
FBgn0034181,FBpp0086167,CG8963,CG8963,559
FBgn0034181,FBpp0086168,CG8963,CG8963,559
FBgn0034181,FBpp0309119,CG8963,CG8963,520
FBgn0034181,FBpp0289800,CG8963,CG8963,559
FBgn0034180,FBpp0086170,Ehbp1,CG15609,987
FBgn0034180,FBpp0309079,Ehbp1,CG15609,994
FBgn0034180,FBpp0113119,Ehbp1,CG15609,1141
FBgn0034180,FBpp0113120,Ehbp1,CG15609,965
FBgn0034154,FBpp0423080,CG5267,CG5267,201
FBgn0034156,FBpp0293861,CG5348,CG5348,625
FBgn0034156,FBpp0293862,CG5348,CG5348,235
FBgn0011743,FBpp0309075,Arp53D,CG5409,411
FBgn0034157,FBpp0086175,resilin,CG15920,620
FBgn0034157,FBpp0086176,resilin,CG15920,575
FBgn0034158,FBpp0086177,CG5522,CG5522,702
FBgn0034158,FBpp0086178,CG5522,CG5522,665
FBgn0034158,FBpp0086179,CG5522,CG5522,665
FBgn0034158,FBpp0086180,CG5522,CG5522,702
FBgn0034158,FBpp0086181,CG5522,CG5522,702
FBgn0034158,FBpp0086182,CG5522,CG5522,665
FBgn0040743,FBpp0086183,CG15919,CG15919,110
FBgn0034160,FBpp0086184,CG5550,CG5550,246
FBgn0034160,FBpp0300934,CG5550,CG5550,250
FBgn0025830,FBpp0086186,IntS8,CG5859,1007
FBgn0028737,FBpp0305165,eEF1beta,CG6341,222
FBgn0028737,FBpp0311691,eEF1beta,CG6341,222
FBgn0034162,FBpp0086191,CG6426,CG6426,161
FBgn0025827,FBpp0086192,CG6421,CG6421,161
FBgn0046999,FBpp0086193,CG6429,CG6429,159
FBgn0034166,FBpp0309076,CG6472,CG6472,389
FBgn0004784,FBpp0086196,inaC,CG6518,700
FBgn0003091,FBpp0086197,Pkc53E,CG6622,679
FBgn0003091,FBpp0086198,Pkc53E,CG6622,670
FBgn0003091,FBpp0111731,Pkc53E,CG6622,678
FBgn0003091,FBpp0304291,Pkc53E,CG6622,670
FBgn0003091,FBpp0293606,Pkc53E,CG6622,525
FBgn0003091,FBpp0293607,Pkc53E,CG6622,678
FBgn0034168,FBpp0086199,CG15614,CG15614,469
FBgn0034172,FBpp0086203,CG6665,CG6665,349
FBgn0004580,FBpp0086204,Cbp53E,CG6702,310
FBgn0004580,FBpp0309078,Cbp53E,CG6702,310
FBgn0034177,FBpp0086205,AsnRS,CG6796,460
FBgn0026402,FBpp0086206,NiPp1,CG8980,383
FBgn0034176,FBpp0086207,ste24a,CG9000,451
FBgn0034175,FBpp0086208,ste24b,CG9001,447
FBgn0034173,FBpp0086215,CG9010,CG9010,343
FBgn0025833,FBpp0086219,CG8910,CG8910,608
FBgn0014870,FBpp0086220,Psi,CG8912,796
FBgn0014870,FBpp0086221,Psi,CG8912,716
FBgn0014870,FBpp0086222,Psi,CG8912,797
FBgn0025832,FBpp0086223,Fen1,CG8648,385
FBgn0026754,FBpp0086224,Ugt37C1,CG8652,485
FBgn0034159,FBpp0289779,CG15615,CG15615,363
FBgn0010213,FBpp0086226,Sod2,CG8905,217
FBgn0010213,FBpp0311603,Sod2,CG8905,217
FBgn0015584,FBpp0086228,Acp53Ea,CG8622,120
FBgn0034153,FBpp0086229,Acp53C14b,CG15616,132
FBgn0034153,FBpp0311604,Acp53C14b,CG15616,132
FBgn0034152,FBpp0086230,Acp53C14a,CG8626,121
FBgn0034152,FBpp0311605,Acp53C14a,CG8626,121
FBgn0034151,FBpp0086231,CG15617,CG15617,222
FBgn0053458,FBpp0086233,CG33458,CG33458,281
FBgn0034132,FBpp0086235,S,CG4439,534
FBgn0011260,FBpp0086236,Sema2a,CG4700,697
FBgn0011260,FBpp0086237,Sema2a,CG4700,724
FBgn0011260,FBpp0086238,Sema2a,CG4700,724
FBgn0011260,FBpp0311494,Sema2a,CG4700,724
FBgn0034135,FBpp0086240,Syn2,CG4905,514
FBgn0034135,FBpp0086241,Syn2,CG4905,514
FBgn0034135,FBpp0086242,Syn2,CG4905,459
FBgn0034135,FBpp0086244,Syn2,CG4905,519
FBgn0034137,FBpp0086246,CG4945,CG4945,577
FBgn0034137,FBpp0086247,CG4945,CG4945,577
FBgn0034137,FBpp0086245,CG4945,CG4945,551
FBgn0034137,FBpp0309068,CG4945,CG4945,533
FBgn0016131,FBpp0086249,Cdk4,CG5072,317
FBgn0016131,FBpp0086250,Cdk4,CG5072,317
FBgn0016131,FBpp0086251,Cdk4,CG5072,317
FBgn0016131,FBpp0309069,Cdk4,CG5072,317
FBgn0016131,FBpp0311495,Cdk4,CG5072,317
FBgn0003274,FBpp0086252,RpLP2,CG4918,113
FBgn0034144,FBpp0086253,CG5089,CG5089,436
FBgn0034145,FBpp0086254,CG5065,CG5065,625
FBgn0034145,FBpp0291415,CG5065,CG5065,625
FBgn0034145,FBpp0291416,CG5065,CG5065,625
FBgn0034145,FBpp0297359,CG5065,CG5065,625
FBgn0034145,FBpp0297360,CG5065,CG5065,625
FBgn0024232,FBpp0086255,gprs,CG18471,1302
FBgn0024232,FBpp0304254,gprs,CG18471,1289
FBgn0024232,FBpp0304255,gprs,CG18471,363
FBgn0024232,FBpp0307880,gprs,CG18471,367
FBgn0024232,FBpp0307663,gprs,CG18471,380
FBgn0024232,FBpp0307664,gprs,CG18471,323
FBgn0013763,FBpp0086257,Idgf6,CG5210,452
FBgn0013763,FBpp0309072,Idgf6,CG5210,452
FBgn0050463,FBpp0086258,Pgant9,CG30463,650
FBgn0050463,FBpp0086259,Pgant9,CG30463,647
FBgn0050463,FBpp0112291,Pgant9,CG30463,647
FBgn0050463,FBpp0112292,Pgant9,CG30463,650
FBgn0050463,FBpp0112293,Pgant9,CG30463,264
FBgn0024315,FBpp0086260,Picot,CG8098,516
FBgn0024315,FBpp0086261,Picot,CG8098,529
FBgn0024315,FBpp0309073,Picot,CG8098,516
FBgn0024315,FBpp0309074,Picot,CG8098,516
FBgn0024319,FBpp0086262,Nach,CG8178,516
FBgn0024319,FBpp0401612,Nach,CG8178,535
FBgn0024319,FBpp0401613,Nach,CG8178,553
FBgn0020506,FBpp0086263,Amyrel,CG8221,493
FBgn0040505,FBpp0086264,Alk,CG8250,1701
FBgn0040505,FBpp0304259,Alk,CG8250,1701
FBgn0034143,FBpp0309070,CG8303,CG8303,543
FBgn0034143,FBpp0309071,CG8303,CG8303,543
FBgn0034142,FBpp0086266,CG8306,CG8306,516
FBgn0034141,FBpp0086267,CG8311,CG8311,503
FBgn0034140,FBpp0086268,Lst,CG8317,139
FBgn0034140,FBpp0297147,Lst,CG8317,152
FBgn0034140,FBpp0297148,Lst,CG8317,120
FBgn0034138,FBpp0086269,RpS15,CG8332,148
FBgn0034138,FBpp0086270,RpS15,CG8332,147
FBgn0034136,FBpp0086271,DAT,CG8380,631
FBgn0034136,FBpp0303037,DAT,CG8380,644
FBgn0034131,FBpp0086273,CG15712,CG15712,214
FBgn0034094,FBpp0086274,Tsf3,CG3666,714
FBgn0034095,FBpp0086275,CG15701,CG15701,1051
FBgn0034097,FBpp0086276,CG3687,CG3687,143
FBgn0053017,FBpp0086279,CG33017,CG33017,1630
FBgn0053017,FBpp0311197,CG33017,CG33017,1388
FBgn0053017,FBpp0311811,CG33017,CG33017,1630
FBgn0034103,FBpp0086280,prim,CG15704,51
FBgn0034104,FBpp0086281,CG15705,CG15705,104
FBgn0034106,FBpp0086282,CG9068,CG9068,1227
FBgn0028424,FBpp0086283,JhI,CG3767,439
FBgn0050100,FBpp0086284,CG30100,CG30100,146
FBgn0050100,FBpp0309036,CG30100,CG30100,146
FBgn0034110,FBpp0086285,Atg9,CG3615,845
FBgn0034110,FBpp0302990,Atg9,CG3615,852
FBgn0034114,FBpp0086288,CG4282,CG4282,652
FBgn0010611,FBpp0086289,Hmgs,CG4311,465
FBgn0010611,FBpp0086290,Hmgs,CG4311,465
FBgn0010611,FBpp0086291,Hmgs,CG4311,465
FBgn0010611,FBpp0086292,Hmgs,CG4311,465
FBgn0010611,FBpp0086293,Hmgs,CG4311,465
FBgn0010611,FBpp0309065,Hmgs,CG4311,465
FBgn0034118,FBpp0086294,Nup62,CG6251,394
FBgn0034118,FBpp0309066,Nup62,CG6251,394
FBgn0034126,FBpp0086301,jtb,CG4398,233
FBgn0034128,FBpp0111998,CG4409,CG4409,276
FBgn0034129,FBpp0086303,Parp16,CG15925,359
FBgn0034127,FBpp0086304,CG7848,CG7848,633
FBgn0034122,FBpp0086311,CG15711,CG15711,186
FBgn0034122,FBpp0309067,CG15711,CG15711,186
FBgn0034120,FBpp0086313,CG15710,CG15710,265
FBgn0034117,FBpp0086315,CG7997,CG7997,417
FBgn0034117,FBpp0086316,CG7997,CG7997,417
FBgn0050096,FBpp0288433,CG30096,CG30096,219
FBgn0034113,FBpp0086322,CG8060,CG8060,1189
FBgn0034109,FBpp0086323,CG7747,CG7747,517
FBgn0050099,FBpp0086324,CG30099,CG30099,217
FBgn0050324,FBpp0086325,CG30324,CG30324,164
FBgn0034105,FBpp0086326,CG7755,CG7755,378
FBgn0024249,FBpp0086327,cato,CG7760,189
FBgn0001308,FBpp0086328,Khc,CG7765,975
FBgn0025519,FBpp0086329,fidipidine,CG7773,595
FBgn0034099,FBpp0086332,CG15708,CG15708,250
FBgn0034098,FBpp0086333,krimp,CG15707,746
FBgn0034096,FBpp0086334,CG7786,CG7786,192
FBgn0034093,FBpp0086335,CG15706,CG15706,539
FBgn0034093,FBpp0309038,CG15706,CG15706,539
FBgn0034093,FBpp0310506,CG15706,CG15706,539
FBgn0034093,FBpp0310507,CG15706,CG15706,539
FBgn0034093,FBpp0310508,CG15706,CG15706,539
FBgn0034092,FBpp0086336,CG7798,CG7798,148
FBgn0034091,FBpp0086337,mrj,CG8448,259
FBgn0034091,FBpp0086338,mrj,CG8448,259
FBgn0034091,FBpp0086339,mrj,CG8448,259
FBgn0034091,FBpp0086340,mrj,CG8448,259
FBgn0034091,FBpp0111997,mrj,CG8448,346
FBgn0034091,FBpp0305077,mrj,CG8448,346
FBgn0034091,FBpp0297607,mrj,CG8448,208
FBgn0034091,FBpp0297608,mrj,CG8448,346
FBgn0050093,FBpp0086341,COX6AL,CG30093,94
FBgn0034059,FBpp0086344,CG8320,CG8320,174
FBgn0034060,FBpp0086345,CG8370,CG8370,1567
FBgn0034060,FBpp0309029,CG8370,CG8370,1567
FBgn0034063,FBpp0086346,CG8389,CG8389,471
FBgn0034063,FBpp0086347,CG8389,CG8389,471
FBgn0034065,FBpp0086348,Rrp42,CG8395,296
FBgn0034067,FBpp0086349,CG8399,CG8399,647
FBgn0034067,FBpp0309032,CG8399,CG8399,656
FBgn0034069,FBpp0290414,CG8401,CG8401,314
FBgn0034070,FBpp0086351,SP2353,CG8403,1361
FBgn0034070,FBpp0309033,SP2353,CG8403,1361
FBgn0014020,FBpp0086354,Rho1,CG8416,192
FBgn0014020,FBpp0086355,Rho1,CG8416,192
FBgn0014020,FBpp0086356,Rho1,CG8416,192
FBgn0014020,FBpp0089129,Rho1,CG8416,192
FBgn0014020,FBpp0089130,Rho1,CG8416,192
FBgn0014020,FBpp0086353,Rho1,CG8416,192
FBgn0034075,FBpp0086358,Asph,CG8421,382
FBgn0034075,FBpp0086359,Asph,CG8421,785
FBgn0034075,FBpp0289802,Asph,CG8421,557
FBgn0034075,FBpp0302595,Asph,CG8421,556
FBgn0034075,FBpp0293627,Asph,CG8421,803
FBgn0034075,FBpp0293628,Asph,CG8421,575
FBgn0034075,FBpp0293629,Asph,CG8421,400
FBgn0034075,FBpp0307715,Asph,CG8421,991
FBgn0034076,FBpp0086361,Jhedup,CG8424,559
FBgn0010052,FBpp0086362,Jhe,CG8425,579
FBgn0010052,FBpp0309035,Jhe,CG8425,579
FBgn0010052,FBpp0290965,Jhe,CG8425,579
FBgn0050095,FBpp0086363,CG30095,CG30095,214
FBgn0001124,FBpp0086370,Got1,CG8430,437
FBgn0001124,FBpp0086371,Got1,CG8430,416
FBgn0050094,FBpp0086372,CG30094,CG30094,161
FBgn0027091,FBpp0086373,CysRS,CG8431,741
FBgn0034083,FBpp0291294,lbk,CG8434,1252
FBgn0015754,FBpp0086375,Lis,CG8440,411
FBgn0015754,FBpp0086379,Lis,CG8440,411
FBgn0015754,FBpp0089100,Lis,CG8440,411
FBgn0015754,FBpp0293289,Lis,CG8440,411
FBgn0034087,FBpp0086380,clu,CG8443,1448
FBgn0034087,FBpp0305372,clu,CG8443,1289
FBgn0015295,FBpp0086382,Shark,CG18247,939
FBgn0034086,FBpp0086385,CG8441,CG8441,253
FBgn0034086,FBpp0293290,CG8441,CG8441,253
FBgn0034085,FBpp0288423,Ptp52F,CG18243,1433
FBgn0034084,FBpp0086387,CG8435,CG8435,333
FBgn0034082,FBpp0086388,CG10734,CG10734,368
FBgn0034073,FBpp0086393,CG8414,CG8414,995
FBgn0034068,FBpp0086397,casp,CG8400,695
FBgn0034068,FBpp0086398,casp,CG8400,695
FBgn0034068,FBpp0308803,casp,CG8400,690
FBgn0034066,FBpp0086399,CG8397,CG8397,245
FBgn0010590,FBpp0086400,Prosbeta1,CG8392,224
FBgn0034062,FBpp0086401,CG8388,CG8388,572
FBgn0034061,FBpp0086402,Ufc1,CG8386,164
FBgn0020236,FBpp0309030,ATPCL,CG8322,1096
FBgn0020236,FBpp0289823,ATPCL,CG8322,1112
FBgn0020236,FBpp0289824,ATPCL,CG8322,1112
FBgn0020236,FBpp0289825,ATPCL,CG8322,1095
FBgn0034058,FBpp0086405,Pex11,CG8315,241
FBgn0034057,FBpp0086406,CG8314,CG8314,293
FBgn0050091,FBpp0086415,CG30091,CG30091,526
FBgn0050090,FBpp0086417,CG30090,CG30090,291
FBgn0050088,FBpp0271804,CG30088,CG30088,281
FBgn0050089,FBpp0086421,CG30089,CG30089,1263
FBgn0050089,FBpp0309026,CG30089,CG30089,733
FBgn0034046,FBpp0086423,tun,CG8253,205
FBgn0034046,FBpp0309027,tun,CG8253,205
FBgn0034046,FBpp0300971,tun,CG8253,205
FBgn0034046,FBpp0300972,tun,CG8253,205
FBgn0034047,FBpp0300973,CG12970,CG12970,378
FBgn0034050,FBpp0086426,bug,CG8297,295
FBgn0034052,FBpp0086427,CG8299,CG8299,260
FBgn0034051,FBpp0086428,Mlf,CG8295,309
FBgn0034051,FBpp0086429,Mlf,CG8295,273
FBgn0034051,FBpp0086430,Mlf,CG8295,374
FBgn0034051,FBpp0089346,Mlf,CG8295,376
FBgn0034051,FBpp0291359,Mlf,CG8295,349
FBgn0034051,FBpp0297604,Mlf,CG8295,308
FBgn0034051,FBpp0297605,Mlf,CG8295,288
FBgn0034051,FBpp0297606,Mlf,CG8295,349
FBgn0015247,FBpp0086431,Diap2,CG8293,498
FBgn0015247,FBpp0086432,Diap2,CG8293,498
FBgn0034049,FBpp0086433,bdg,CG8291,1331
FBgn0034049,FBpp0086434,bdg,CG8291,1331
FBgn0034049,FBpp0086435,bdg,CG8291,1331
FBgn0034049,FBpp0309031,bdg,CG8291,1330
FBgn0050085,FBpp0086441,Rif1,CG30085,1416
FBgn0022160,FBpp0086442,Gpo1,CG8256,724
FBgn0022160,FBpp0086443,Gpo1,CG8256,724
FBgn0022160,FBpp0086444,Gpo1,CG8256,724
FBgn0022160,FBpp0111813,Gpo1,CG8256,724
FBgn0034045,FBpp0086445,CG8249,CG8249,521
FBgn0034045,FBpp0300974,CG8249,CG8249,521
FBgn0034045,FBpp0300975,CG8249,CG8249,521
FBgn0003130,FBpp0086446,Poxn,CG8246,425
FBgn0003130,FBpp0302942,Poxn,CG8246,425
FBgn0050083,FBpp0289610,CG30083,CG30083,279
FBgn0050080,FBpp0086453,CG30080,CG30080,116
FBgn0050080,FBpp0291709,CG30080,CG30080,116
FBgn0050082,FBpp0292043,CG30082,CG30082,280
FBgn0034023,FBpp0271810,Ir52a,CG12960,599
FBgn0050469,FBpp0271858,Ir52b,CG30469,596
FBgn0050468,FBpp0086462,Ir52c,CG30468,599
FBgn0050464,FBpp0271852,Ir52d,CG30464,594
FBgn0034025,FBpp0086464,Pgant1,CG8182,601
FBgn0034025,FBpp0086465,Pgant1,CG8182,601
FBgn0034025,FBpp0309020,Pgant1,CG8182,384
FBgn0050471,FBpp0302986,CG30471,CG30471,735
FBgn0050467,FBpp0086467,CG30467,CG30467,521
FBgn0022097,FBpp0086468,Vha36,CG8186,246
FBgn0034029,FBpp0086469,eIF2Bgamma,CG8190,455
FBgn0034031,FBpp0086470,CG12963,CG12963,190
FBgn0034031,FBpp0111995,CG12963,CG12963,178
FBgn0034031,FBpp0111996,CG12963,CG12963,186
FBgn0034031,FBpp0290001,CG12963,CG12963,203
FBgn0034031,FBpp0304294,CG12963,CG12963,169
FBgn0034031,FBpp0304295,CG12963,CG12963,176
FBgn0034031,FBpp0304296,CG12963,CG12963,180
FBgn0034031,FBpp0297523,CG12963,CG12963,208
FBgn0034031,FBpp0297524,CG12963,CG12963,213
FBgn0034031,FBpp0297525,CG12963,CG12963,197
FBgn0034031,FBpp0297526,CG12963,CG12963,179
FBgn0034031,FBpp0297527,CG12963,CG12963,179
FBgn0034031,FBpp0297528,CG12963,CG12963,200
FBgn0050466,FBpp0086472,CG30466,CG30466,404
FBgn0050466,FBpp0309023,CG30466,CG30466,405
FBgn0034035,FBpp0086475,CG8207,CG8207,438
FBgn0023441,FBpp0086479,fus,CG8205,967
FBgn0023441,FBpp0086480,fus,CG8205,633
FBgn0023441,FBpp0086481,fus,CG8205,557
FBgn0023441,FBpp0086476,fus,CG8205,967
FBgn0023441,FBpp0086477,fus,CG8205,967
FBgn0023441,FBpp0086478,fus,CG8205,891
FBgn0023441,FBpp0291536,fus,CG8205,860
FBgn0023441,FBpp0297603,fus,CG8205,526
FBgn0034033,FBpp0086482,CG8204,CG8204,143
FBgn0034033,FBpp0309024,CG8204,CG8204,143
FBgn0013762,FBpp0086483,Cdk5,CG8203,294
FBgn0024754,FBpp0086484,Flo1,CG8200,426
FBgn0024754,FBpp0086485,Flo1,CG8200,430
FBgn0034032,FBpp0086486,CG8195,CG8195,449
FBgn0034030,FBpp0086487,CG8192,CG8192,431
FBgn0034027,FBpp0086488,CG8187,CG8187,376
FBgn0019968,FBpp0086490,Khc,CG8183,1921
FBgn0019968,FBpp0302987,Khc,CG8183,1899
FBgn0019968,FBpp0302988,Khc,CG8183,1908
FBgn0019968,FBpp0302989,Khc,CG8183,1957
FBgn0019968,FBpp0312023,Khc,CG8183,1913
FBgn0034022,FBpp0309021,CG12964,CG12964,1129
FBgn0034022,FBpp0271815,CG12964,CG12964,1129
FBgn0034021,FBpp0086492,CG8180,CG8180,577
FBgn0034021,FBpp0309022,CG8180,CG8180,594
FBgn0034021,FBpp0311542,CG8180,CG8180,577
FBgn0050472,FBpp0304670,CG30472,CG30472,212
FBgn0013467,FBpp0086494,igl,CG18285,240
FBgn0013467,FBpp0086495,igl,CG18285,122
FBgn0013467,FBpp0304557,igl,CG18285,122
FBgn0033996,FBpp0086496,CG11807,CG11807,491
FBgn0033996,FBpp0301824,CG11807,CG11807,491
FBgn0033996,FBpp0301825,CG11807,CG11807,491
FBgn0050081,FBpp0086497,Ir51b,CG30081,597
FBgn0034000,FBpp0086498,CG11808,CG11808,219
FBgn0034002,FBpp0086499,CG8079,CG8079,599
FBgn0034002,FBpp0086500,CG8079,CG8079,601
FBgn0034002,FBpp0309012,CG8079,CG8079,501
FBgn0034002,FBpp0309013,CG8079,CG8079,250
FBgn0034002,FBpp0309014,CG8079,CG8079,229
FBgn0034005,FBpp0086503,ItgaPS4,CG16827,1069
FBgn0004698,FBpp0086505,Xpc,CG8153,1294
FBgn0004698,FBpp0086506,Xpc,CG8153,1293
FBgn0004698,FBpp0300906,Xpc,CG8153,330
FBgn0013750,FBpp0086507,Arf51F,CG8156,175
FBgn0013750,FBpp0086508,Arf51F,CG8156,175
FBgn0013750,FBpp0086509,Arf51F,CG8156,175
FBgn0013750,FBpp0086510,Arf51F,CG8156,175
FBgn0013750,FBpp0086511,Arf51F,CG8156,175
FBgn0034012,FBpp0112948,Hr51,CG16801,582
FBgn0034013,FBpp0086514,unc,CG8166,1072
FBgn0034013,FBpp0309017,unc,CG8166,1072
FBgn0026370,FBpp0086515,SRPK,CG8174,764
FBgn0026370,FBpp0086516,SRPK,CG8174,764
FBgn0026370,FBpp0086517,SRPK,CG8174,607
FBgn0026370,FBpp0303478,SRPK,CG8174,939
FBgn0014865,FBpp0086518,Mtk,CG8175,52
FBgn0000996,FBpp0086519,dup,CG8171,743
FBgn0000996,FBpp0309018,dup,CG8171,743
FBgn0011660,FBpp0086520,Pms2,CG8169,899
FBgn0034011,FBpp0086521,CG8160,CG8160,212
FBgn0034010,FBpp0086522,CG8157,CG8157,113
FBgn0034010,FBpp0309019,CG8157,CG8157,113
FBgn0034008,FBpp0086524,CG8152,CG8152,336
FBgn0034007,FBpp0086525,ND,CG8102,462
FBgn0034007,FBpp0086526,ND,CG8102,481
FBgn0001187,FBpp0086530,Hex,CG8094,454
FBgn0034001,FBpp0086531,mRpL41,CG12954,166
FBgn0033999,FBpp0086532,CG8093,CG8093,398
FBgn0033999,FBpp0309016,CG8093,CG8093,398
FBgn0033998,FBpp0086533,row,CG8092,1281
FBgn0033998,FBpp0086534,row,CG8092,602
FBgn0033998,FBpp0302971,row,CG8092,1301
FBgn0033995,FBpp0086535,GPHR,CG8090,455
FBgn0033982,FBpp0086536,Cyp317a1,CG17453,518
FBgn0033982,FBpp0311189,Cyp317a1,CG17453,518
FBgn0033982,FBpp0311812,Cyp317a1,CG17453,518
FBgn0040747,FBpp0086537,CG12853,CG12853,54
FBgn0033984,FBpp0086538,Lap1,CG10255,849
FBgn0033984,FBpp0292771,Lap1,CG10255,849
FBgn0033985,FBpp0086539,CG10257,CG10257,228
FBgn0033987,FBpp0086540,ckn,CG12424,924
FBgn0033987,FBpp0086542,ckn,CG12424,924
FBgn0033987,FBpp0309008,ckn,CG12424,845
FBgn0033987,FBpp0311860,ckn,CG12424,924
FBgn0033987,FBpp0311861,ckn,CG12424,642
FBgn0033988,FBpp0290722,pcs,CG7761,477
FBgn0015371,FBpp0110305,chn,CG11798,1214
FBgn0015371,FBpp0110306,chn,CG11798,640
FBgn0015371,FBpp0086546,chn,CG11798,1108
FBgn0015371,FBpp0086547,chn,CG11798,1108
FBgn0015371,FBpp0293743,chn,CG11798,1283
FBgn0015371,FBpp0293744,chn,CG11798,1286
FBgn0015371,FBpp0293745,chn,CG11798,1286
FBgn0015371,FBpp0293746,chn,CG11798,1217
FBgn0015371,FBpp0293747,chn,CG11798,572
FBgn0033994,FBpp0086548,CG7544,CG7544,305
FBgn0033994,FBpp0289552,CG7544,CG7544,305
FBgn0033993,FBpp0086549,CG8089,CG8089,624
FBgn0033990,FBpp0086552,CG10265,CG10265,340
