HUGO_name,len,Hs_uniprot_code
C2orf66,117,Q6UXQ4
UNQ6190/PRO20217,127,Q6UXQ8
SERPINA13P,307,Q6UXR4
UNQ6494/PRO21346,183,Q6UXR6
UNQ6493/PRO21345,122,Q6UXR8
CLEC19A,136,Q6UXS0
CASP12,341,Q6UXS9
ALKAL1,129,Q6UXT8
ABHD15,468,Q6UXT9
UNQ9165/PRO28630,137,Q6UXU0
GSG1L,331,Q6UXU4
TMEM92,159,Q6UXU6
GFRAL,394,Q6UXV0
IZUMO2,221,Q6UXV1
UNQ6126/PRO20091,157,Q6UXV3
APOOL,268,Q6UXV4
ITIH6,1313,Q6UXX5
RSPO2,243,Q6UXX9
BAIAP2L2,529,Q6UXY1
TMC5,1006,Q6UXY8
TMIGD1,262,Q6UXZ0
CD300LD,194,Q6UXZ3
UNC5D,953,Q6UXZ4
LRRC31,552,Q6UY01
CEACAM20,596,Q6UY09
DLK2,383,Q6UY11
UNQ5830/PRO19650/PRO19816,95,Q6UY13
ADAMTSL4,1074,Q6UY14
LINGO4,593,Q6UY18
PATE2,113,Q6UY27
DLEU7,221,Q6UYE1
FAT4,4981,Q6V0I7
CYP26C1,522,Q6V0L0
DCHS2,2916,Q6V1P9
DPP8,898,Q6V1X1
CFAP299,233,Q6V702
ZNF562,426,Q6V9R5
KSR2,950,Q6VAB6
FOXD4L3,417,Q6VB84
WASH2P,465,Q6VEQ5
ATF7IP,1270,Q6VMQ6
RANBP10,620,Q6VN20
TFAP2E,442,Q6VUC0
NHLRC1,395,Q6VVB1
CYP2R1,501,Q6VVX0
PACS1,963,Q6VY07
DPPA3,159,Q6W0C5
BCOR,1755,Q6W2J9
LINC00575,94,Q6W349
GDPD4,623,Q6W3E5
MUC6,2439,Q6W4X9
NPSR1,371,Q6W5P4
RAD9B,426,Q6WBX8
MPRIP,1025,Q6WCQ1
RAB11FIP1,1283,Q6WKZ4
CHRDL2,429,Q6WN34
HEPN1,88,Q6WQI6
IGSF10,2623,Q6WRI0
ZYG11A,759,Q6WRX3
C12orf54,127,Q6X4T0
SOSTDC1,206,Q6X4U4
NSMF,530,Q6X4W1
ZPBP2,338,Q6X784
FBXW12,464,Q6X9E4
PP632,107,Q6XCG6
ASCL4,172,Q6XD76
RBMS3,437,Q6XE24
SCGB1D4,83,Q6XE38
CASC2,102,Q6XLA1
RPTN,784,Q6XPR3
TPTE2,522,Q6XPS3
NAPRT,538,Q6XQN6
SLC30A10,485,Q6XR72
DSTYK,929,Q6XUX3
LINC00114,140,Q6XXX2
LBX2,198,Q6XYB7
SYT10,523,Q6XYQ8
LIPI,460,Q6XZB0
DNMBP,1577,Q6XZF7
HACD2,254,Q6Y1H2
B3GLCT,498,Q6Y288
DNAJC14,702,Q6Y2X3
GIGYF2,1299,Q6Y7W6
SLC36A4,504,Q6YBV0
COX6B2,88,Q6YFQ2
CD109,1445,Q6YHK3
THADA,1953,Q6YHU6
TMEM64,380,Q6YI46
Q6YL49,198,Q6YL49
HSDL2,418,Q6YN16
KYAT3,454,Q6YP21
B3GNT6,384,Q6ZMB0
TMEM184A,413,Q6ZMB5
SIGLEC15,328,Q6ZMC9
SPNS3,512,Q6ZMD2
CERS6,384,Q6ZMG9
SLC39A5,540,Q6ZMH5
PPP1R21,780,Q6ZMI0
GLDN,551,Q6ZMI3
SCARA5,495,Q6ZMJ2
IL34,242,Q6ZMJ4
CYHR1,362,Q6ZMK1
ADAMTSL5,481,Q6ZMM2
PDZRN4,1036,Q6ZMN7
CCNI2,369,Q6ZMN8
THSD4,1018,Q6ZMP0
AATK,1374,Q6ZMQ8
LDHAL6A,332,Q6ZMR3
TMPRSS11A,421,Q6ZMR5
ZNF852,543,Q6ZMS4
ZNF783,281,Q6ZMS7
STAC2,411,Q6ZMT1
KDM7A,941,Q6ZMT4
DTHD1,781,Q6ZMT9
C3P1,363,Q6ZMU1
TRIM72,477,Q6ZMU5
PPP4R3C,832,Q6ZMV5
LEKR1,388,Q6ZMV7
ZNF730,503,Q6ZMV8
KIF6,814,Q6ZMV9
ZNF782,699,Q6ZMW2
EML6,1958,Q6ZMW3
SPOCD1,1216,Q6ZMY3
WDR88,472,Q6ZMY6
ZNF517,492,Q6ZMY9
RNF19B,732,Q6ZMZ0
SYNE3,975,Q6ZMZ3
MAMSTR,415,Q6ZN01
LINC00322,302,Q6ZN03
MEX3B,569,Q6ZN04
ZNF813,617,Q6ZN06
ZNF66,573,Q6ZN08
ZNF793,406,Q6ZN11
MAP3K15,1313,Q6ZN16
LIN28B,250,Q6ZN17
AEBP2,517,Q6ZN18
ZNF841,808,Q6ZN19
MACC1,852,Q6ZN28
BNC2,1099,Q6ZN30
ETV3L,361,Q6ZN32
UNC5A,842,Q6ZN44
DEF8,512,Q6ZN54
ZNF574,896,Q6ZN55
ZFP2,461,Q6ZN57
GBP6,633,Q6ZN66
DPY19L2P2,376,Q6ZN68
ZNF705A,300,Q6ZN79
CCDC81,652,Q6ZN84
Q6ZN92,141,Q6ZN92
ZNF836,936,Q6ZNA1
RNF111,994,Q6ZNA4
FRRS1,592,Q6ZNA5
Q6ZNB5,142,Q6ZNB5
NFXL1,911,Q6ZNB6
AGMO,445,Q6ZNB7
ZNF704,412,Q6ZNC4
MBOAT1,495,Q6ZNC8
ATG14,492,Q6ZNE5
RUFY4,571,Q6ZNE9
ACP7,438,Q6ZNF0
ZNF620,422,Q6ZNG0
ZNF600,722,Q6ZNG1
DBX2,339,Q6ZNG2
KRBA2,492,Q6ZNG9
ZNF497,498,Q6ZNH5
GCNT7,430,Q6ZNI0
NBEAL2,2754,Q6ZNJ1
TIFAB,161,Q6ZNK6
FGD5,1462,Q6ZNL6
TEX43,134,Q6ZNM6
LRRC69,347,Q6ZNQ3
TMEM91,172,Q6ZNR0
GDPGP1,385,Q6ZNW5
SHLD3,250,Q6ZNX1
RBM44,1051,Q6ZP01
PQLC2,291,Q6ZP29
BICDL1,573,Q6ZP65
ATP11AUN,121,Q6ZP68
TMEM182,229,Q6ZP80
CCDC141,1450,Q6ZP82
C16orf47,133,Q6ZP98
Q6ZPA2,131,Q6ZPA2
Q6ZPB1,254,Q6ZPB1
SDIM1,146,Q6ZPB5
DGAT2L6,337,Q6ZPD8
DPY19L3,716,Q6ZPD9
FOXI2,318,Q6ZQN5
SLCO4C1,724,Q6ZQN7
SPATA31D1,1576,Q6ZQQ2
WDR87,2873,Q6ZQQ6
CFAP77,320,Q6ZQR2
Q6ZQT0,140,Q6ZQT0
Q6ZQT7,251,Q6ZQT7
ZNF788P,82,Q6ZQV5
IDO2,420,Q6ZQW0
LIAT1,453,Q6ZQX7
LRRC74B,392,Q6ZQY2
GADL1,521,Q6ZQY3
Q6ZQY7,126,Q6ZQY7
Q6ZR03,302,Q6ZR03
DNAH12,3092,Q6ZR08
PLEKHG7,379,Q6ZR37
ZNF493,646,Q6ZR52
Q6ZR54,194,Q6ZR54
RTL4,310,Q6ZR62
C17orf107,190,Q6ZR85
PRSS43,269,Q6ZR98
C4orf50,276,Q6ZRC1
ZNF818P,136,Q6ZRF7
RNF207,634,Q6ZRF8
Q6ZRG5,221,Q6ZRG5
CATSPERG,1159,Q6ZRH7
OTOG,2925,Q6ZRI0
C15orf39,1047,Q6ZRI6
ARHGAP36,547,Q6ZRI8
CCDC73,1079,Q6ZRK6
Q6ZRM9,215,Q6ZRM9
Q6ZRN7,208,Q6ZRN7
PRR23C,262,Q6ZRP0
Q6ZRP5,223,Q6ZRP5
QSOX2,698,Q6ZRP7
MMS22L,1243,Q6ZRQ5
TMEM136,245,Q6ZRR5
LRRC9,1453,Q6ZRR7
DCDC5,648,Q6ZRR9
SRCAP,3230,Q6ZRS2
ITPRID1,1044,Q6ZRS4
PRR23B,265,Q6ZRT6
Q6ZRU5,148,Q6ZRU5
FAM83H,1179,Q6ZRV2
LINC00696,163,Q6ZRV3
Q6ZRX8,168,Q6ZRX8
RBPMS2,209,Q6ZRY4
C9orf47,202,Q6ZRZ4
DNM1P46,220,Q6ZS02
CLEC17A,378,Q6ZS10
RINL,566,Q6ZS11
RIPOR1,1223,Q6ZS17
ZNF662,426,Q6ZS27
NBEAL1,2694,Q6ZS30
Q6ZS46,218,Q6ZS46
Q6ZS49,121,Q6ZS49
Q6ZS52,159,Q6ZS52
COLCA1,124,Q6ZS62
PEAK3,473,Q6ZS72
WDFY4,3184,Q6ZS81
RGS9BP,235,Q6ZS82
GK5,529,Q6ZS86
Q6ZS92,163,Q6ZS92
C1orf229,237,Q6ZS94
LRRC55,298,Q6ZSA7
Q6ZSA8,131,Q6ZSA8
LINC00299,139,Q6ZSB3
ZBTB49,765,Q6ZSB9
RBM43,357,Q6ZSC3
RNF165,346,Q6ZSG1
INSYN2,479,Q6ZSG2
CAPN12,719,Q6ZSI9
C1orf122,110,Q6ZSJ8
SHISA6,500,Q6ZSJ9
NTM-AS1,140,Q6ZSK4
SLC16A12,516,Q6ZSM3
Q6ZSN1,163,Q6ZSN1
Q6ZSR3,168,Q6ZSR3
Q6ZSR6,202,Q6ZSR6
Q6ZSR9,355,Q6ZSR9
ZNF621,439,Q6ZSS3
MFSD6,791,Q6ZSS7
ZCCHC23,131,Q6ZST2
LCNL1,164,Q6ZST4
CYP2G1P,146,Q6ZSU1
Q6ZSV7,163,Q6ZSV7
PPP1R3F,799,Q6ZSY5
ARHGEF18,1361,Q6ZSZ5
TSHZ1,1077,Q6ZSZ6
TBC1D9,1266,Q6ZT07
UBR3,1888,Q6ZT12
TMPPE,453,Q6ZT21
FAM43B,329,Q6ZT52
BARGIN,677,Q6ZT62
ZNF826P,177,Q6ZT77
Q6ZT83,130,Q6ZT83
SLC25A48,311,Q6ZT89
TTLL7,887,Q6ZT98
TRIM67,783,Q6ZTA4
ZNF833P,187,Q6ZTB9
Q6ZTC4,211,Q6ZTC4
Q6ZTI0,123,Q6ZTI0
RFLNA,216,Q6ZTI6
Q6ZTK2,550,Q6ZTK2
ANKRD13D,518,Q6ZTN6
RASSF6,369,Q6ZTQ3
CDHR3,885,Q6ZTQ4
CFAP47,3187,Q6ZTR5
C18orf65,163,Q6ZTR6
FAM92B,304,Q6ZTR7
EP400P1,488,Q6ZTU2
TPGS1,290,Q6ZTW0
C7orf65,151,Q6ZTY9
MSANTD1,278,Q6ZTZ1
SEPT14,432,Q6ZU15
KIAA1211,1233,Q6ZU35
CLEC20A,400,Q6ZU45
KIAA0408,694,Q6ZU52
CFAP65,1925,Q6ZU64
UBN2,1347,Q6ZU65
BEND4,534,Q6ZU67
FAM205A,1335,Q6ZU69
CEP128,1094,Q6ZU80
MROH5,1318,Q6ZUA9
SPATA31D4,917,Q6ZUB0
SPATA31E1,1445,Q6ZUB1
LINC00336,198,Q6ZUF6
Q6ZUG5,572,Q6ZUG5
TPRG1,275,Q6ZUI0
C3orf62,267,Q6ZUJ4
PIK3AP1,805,Q6ZUJ8
TMEM26,368,Q6ZUK4
C8orf86,223,Q6ZUL3
ARHGAP27,889,Q6ZUM4
CCDC121,278,Q6ZUS5
CCDC149,474,Q6ZUS6
NKAPD1,292,Q6ZUT1
FRMD7,714,Q6ZUT3
Q6ZUT4,128,Q6ZUT4
CCDC9B,534,Q6ZUT6
DENND5B,1274,Q6ZUT9
FOXL2NB,175,Q6ZUU3
ACOT7L,252,Q6ZUV0
TOGARAM2,1019,Q6ZUX3
LHFPL2,228,Q6ZUX7
PNPLA7,1317,Q6ZV29
RFX8,586,Q6ZV50
C22orf34,151,Q6ZV56
LINC00173,143,Q6ZV60
FAM47E,393,Q6ZV65
LANCL3,420,Q6ZV70
FGD6,1430,Q6ZV73
C9orf139,190,Q6ZV77
C2orf91,131,Q6ZV80
SH2D5,423,Q6ZV89
NYAP1,841,Q6ZVC0
STOX1,989,Q6ZVD7
PHLPP2,1323,Q6ZVD8
GOLT1A,132,Q6ZVE7
GPRIN3,776,Q6ZVF9
Q6ZVH6,145,Q6ZVH6
ESPNL,1005,Q6ZVH7
TMEM179,233,Q6ZVK1
NUDT18,323,Q6ZVK8
KIAA1549L,1849,Q6ZVL6
Q6ZVL8,140,Q6ZVL8
TOM1L2,507,Q6ZVM7
SEM1,128,Q6ZVN7
HJV,426,Q6ZVN8
Q6ZVQ6,151,Q6ZVQ6
FAM183BP,135,Q6ZVS7
TTLL10,673,Q6ZVT0
C3orf67,689,Q6ZVT6
Q6ZVU0,165,Q6ZVU0
IL17REL,336,Q6ZVW7
NCCRP1,275,Q6ZVX7
PAQR9,377,Q6ZVX9
ASB18,466,Q6ZVZ8
PTCHD4,846,Q6ZW05
C16orf86,317,Q6ZW13
SYDE1,735,Q6ZW31
MICALCL,695,Q6ZW33
FAM231D,169,Q6ZW35
PAXIP1,1069,Q6ZW49
BBS12,710,Q6ZW61
ANKS3,656,Q6ZW76
KCTD8,473,Q6ZWB6
Q6ZWC4,215,Q6ZWC4
PLEKHM3,761,Q6ZWE6
NEK10,1172,Q6ZWH5
RFPL4B,263,Q6ZWI9
STXBP4,553,Q6ZWJ1
KCP,1568,Q6ZWJ8
RHEX,172,Q6ZWK4
TMPRSS11F,438,Q6ZWK6
CYP4V2,525,Q6ZWL3
MBOAT2,520,Q6ZWT7
TMTC3,915,Q6ZXV5
GTF2H5,71,Q6ZYL4
KRTAP5-5,237,Q701N2
KRTAP5-2,177,Q701N4
XIRP1,1843,Q702N8
VPS13C,3753,Q709C8
ACAD11,780,Q709F0
USP49,688,Q70CQ1
USP34,3546,Q70CQ2
USP30,517,Q70CQ3
USP31,1352,Q70CQ4
RAPH1,1250,Q70E73
USP53,1073,Q70EK8
USP51,711,Q70EK9
USP54,1684,Q70EL1
USP45,814,Q70EL2
USP50,339,Q70EL3
USP43,1123,Q70EL4
SLC25A26,274,Q70HW3
MOB2,237,Q70IA6
MOB3C,216,Q70IA8
UNC13D,1090,Q70J99
CHSY3,882,Q70JA7
CREB3L2,520,Q70SY1
IKBIP,350,Q70UQ0
ZNF365,407,Q70YC5
PREX2,1606,Q70Z35
HTR3D,454,Q70Z44
FRA10AC1,315,Q70Z53
CEFIP,1435,Q711Q0
UBE2R2,238,Q712K3
CYS1,158,Q717R9
KCTD1,257,Q719H9
AHSA2P,299,Q719I0
HIST2H3A,136,Q71DI3
CENPU,418,Q71F23
MED13L,2210,Q71F56
LCA10,164,Q71F78
ILDR2,639,Q71H61
Q71RC1,249,Q71RC1
LARP4,724,Q71RC2
SMIM5,77,Q71RC9
TMUB2,321,Q71RG4
FP248,208,Q71RG6
FAM57B,274,Q71RH2
SLC24A5,500,Q71RS6
MED25,747,Q71SY5
TUBA1A,451,Q71U36
H2AFV,128,Q71UI9
RPS27L,84,Q71UM5
Q75L30,129,Q75L30
FKBP9P1,142,Q75LS8
ZNF767P,155,Q75MW2
CBLL1,491,Q75N03
FBN3,2809,Q75N90
MIR17HG,70,Q75NE6
INTS8,995,Q75QN2
PGAP1,922,Q75T13
ANO5,913,Q75V66
GAREM2,874,Q75VX8
H1FNT,255,Q75WM6
UTS2B,119,Q765I0
MTSS1L,747,Q765P7
BRINP3,766,Q76B58
SLC35D2,337,Q76EJ3
NOL8,1167,Q76FK4
PDZD4,769,Q76G19
SSH2,1423,Q76I76
SPATC1,591,Q76KD6
B4GALNT4,1039,Q76KP1
ZNF534,674,Q76KX8
ASXL2,1435,Q76L83
ADAMTS13,1427,Q76LX8
CCDC80,950,Q76M96
ERN2,926,Q76MJ5
CEP68,757,Q76N32
HECW1,1606,Q76N89
KNDC1,1749,Q76NI1
BTN2A1,527,Q7KYR7
SUPT6H,1726,Q7KZ85
SND1,910,Q7KZF4
MARK2,788,Q7KZI7
COX15,410,Q7KZN9
DDX46,1031,Q7L014
RUFY3,469,Q7L099
SV2A,742,Q7L0J3
Q7L0L9,218,Q7L0L9
RHOU,258,Q7L0Q8
RNF44,432,Q7L0R7
TRIL,811,Q7L0X0
ERICH6,663,Q7L0X2
TRMT10C,403,Q7L0Y3
DPPA4,304,Q7L190
SV2B,683,Q7L1I2
BZW1,419,Q7L1Q6
CHST9,443,Q7L1S5
CYB5R4,521,Q7L1T6
MON1B,547,Q7L1V2
LRRC8D,858,Q7L1W4
ABHD13,337,Q7L211
ASRGL1,308,Q7L266
KCTD9,389,Q7L273
DHX30,1194,Q7L2E3
EIF3M,374,Q7L2H7
MEPCE,689,Q7L2J0
TEDC2,433,Q7L2K0
ZNF765,523,Q7L2R6
CENPQ,268,Q7L2Z9
ARMCX2,632,Q7L311
CDC37L1,337,Q7L3B6
ZNF771,317,Q7L3S4
PARS2,475,Q7L3T8
RTL10,364,Q7L3V2
MIGA2,593,Q7L4E1
RSRC2,434,Q7L4I2
BEND5,421,Q7L4P6
ARMCX6,300,Q7L4S7
FCRLA,359,Q7L513
RRAGA,313,Q7L523
CYFIP1,1253,Q7L576
MCM10,875,Q7L590
DOK3,496,Q7L591
NDUFAF7,441,Q7L592
FAM214B,538,Q7L5A3
FA2H,372,Q7L5A8
GET4,327,Q7L5D6
GDPD3,318,Q7L5L3
COPS6,327,Q7L5N1
LPCAT2,544,Q7L5N7
ENOSF1,443,Q7L5Y1
DET1,550,Q7L5Y6
MAEA,396,Q7L5Y9
G2E3,706,Q7L622
EPM2AIP1,607,Q7L775
HIST3H2A,130,Q7L7L0
DHX32,743,Q7L7V1
TAOK1,1001,Q7L7X3
RAB11FIP2,512,Q7L804
VASH1,365,Q7L8A9
SYT13,426,Q7L8C5
SH3BP5L,393,Q7L8J4
FASTKD5,764,Q7L8L6
OTUD6A,288,Q7L8S5
DPH6,267,Q7L8W6
ZNF627,461,Q7L945
LINGO2,606,Q7L985
EEPD1,569,Q7L9B9
MOB1B,216,Q7L9L4
KDM3B,1761,Q7LBC6
SLC26A9,791,Q7LBE3
CHMP1B,199,Q7LBR1
ARC,396,Q7LC44
RASGRP2,609,Q7LDG7
CXXC5,322,Q7LFL8
CHST15,561,Q7LFX5
RRM2B,351,Q7LG56
HS2ST1,356,Q7LGA3
CHST3,479,Q7LGC8
SHF,423,Q7M4L6
OTOP1,612,Q7RTM1
STRADA,431,Q7RTN6
NIPA1,329,Q7RTP0
MICAL3,2002,Q7RTP6
NLRP9,991,Q7RTR0
NLRC3,1065,Q7RTR2
TAS2R42,314,Q7RTR8
BHLHA15,189,Q7RTS1
PTF1A,328,Q7RTS3
OTOP3,596,Q7RTS5
OTOP2,562,Q7RTS6
KRT74,529,Q7RTS7
DYM,669,Q7RTS9
SSX9,188,Q7RTT3
SSX8,187,Q7RTT4
SSX7,188,Q7RTT5
SSX6,188,Q7RTT6
SLC29A4,530,Q7RTT9
TCF24,167,Q7RTU0
TCF23,214,Q7RTU1
OLIG3,272,Q7RTU3
BHLHA9,235,Q7RTU4
ASCL5,278,Q7RTU5
SCX,201,Q7RTU7
STRC,1775,Q7RTU9
PHF5A,110,Q7RTV0
GSTA5,222,Q7RTV2
ZNF367,350,Q7RTV3
PRXL2C,226,Q7RTV5
OTOA,1153,Q7RTW8
TAS1R3,852,Q7RTX0
TAS1R1,841,Q7RTX1
CATSPER4,472,Q7RTX7
SLC16A14,510,Q7RTX9
SLC16A13,426,Q7RTY0
SLC16A9,509,Q7RTY1
PRSS45,260,Q7RTY3
PRSS48,328,Q7RTY5
OVCH1,1134,Q7RTY7
TMPRSS7,843,Q7RTY8
PRSS41,318,Q7RTY9
OVCH2,564,Q7RTZ1
USP17L1,530,Q7RTZ2
PLPPR4,763,Q7Z2D5
APTX,356,Q7Z2E3
ZNF720,126,Q7Z2F6
H2BFWT,175,Q7Z2G1
SLC36A1,476,Q7Z2H8
ERMP1,904,Q7Z2K6
GPRIN1,1008,Q7Z2K8
LRRC70,622,Q7Z2Q7
SSBP3-AS1,100,Q7Z2R9
TRMT1L,733,Q7Z2T5
C16orf82,217,Q7Z2V1
ZC3HAV1,902,Q7Z2W4
TRPM8,1104,Q7Z2W7
MRPL21,205,Q7Z2W9
PID1,250,Q7Z2X4
PAGE2,111,Q7Z2X7
NRK,1582,Q7Z2Y5
GVINP1,2422,Q7Z2Y8
TICRR,1910,Q7Z2Z1
EFL1,1120,Q7Z2Z2
MAMDC2,686,Q7Z304
FAM122B,247,Q7Z309
SETX,2677,Q7Z333
ZNF551,670,Q7Z340
HDX,690,Q7Z353
DPY19L4,723,Q7Z388
TRAPPC11,1133,Q7Z392
ZNF550,422,Q7Z398
SMIM15,74,Q7Z3B0
NEGR1,354,Q7Z3B1
KANSL1,1105,Q7Z3B3
NUP54,507,Q7Z3B4
ATG9A,839,Q7Z3C6
LYSMD3,306,Q7Z3D4
DGLUCY,616,Q7Z3D6
TIPARP,657,Q7Z3E1
CCDC186,898,Q7Z3E2
ARMC9,818,Q7Z3E5
GPR155,870,Q7Z3F1
PRICKLE2,844,Q7Z3G6
ANKRD33,452,Q7Z3H0
SAMD7,446,Q7Z3H4
ZNF572,529,Q7Z3I7
C16orf62,963,Q7Z3J2
RGPD4,1758,Q7Z3J3
POGZ,1410,Q7Z3K3
MIER3,550,Q7Z3K6
SLC46A3,461,Q7Z3Q1
CACNA2D4,1137,Q7Z3S7
NOTCH2NLA,236,Q7Z3S9
OR2W3,314,Q7Z3T1
ZFYVE16,1539,Q7Z3T8
MON2,1717,Q7Z3U7
UBE3B,1068,Q7Z3V4
ZNF571,609,Q7Z3V5
KRT28,464,Q7Z3Y7
KRT27,459,Q7Z3Y8
KRT26,468,Q7Z3Y9
KRT25,450,Q7Z3Z0
RD3,195,Q7Z3Z2
PIWIL3,882,Q7Z3Z3
PIWIL4,852,Q7Z3Z4
DENND4A,1863,Q7Z401
TMC7,723,Q7Z402
TMC6,805,Q7Z403
TMC4,712,Q7Z404
MYH14,1995,Q7Z406
CSMD3,3707,Q7Z407
CSMD2,3487,Q7Z408
TMPRSS9,1059,Q7Z410
PEX26,305,Q7Z412
NUFIP2,695,Q7Z417
KCNK18,384,Q7Z418
RNF144B,303,Q7Z419
SZRD1,152,Q7Z422
GRINA,371,Q7Z429
MAVS,540,Q7Z434
PKD1L2,2459,Q7Z442
PKD1L3,1732,Q7Z443
ERAS,233,Q7Z444
CYP2U1,544,Q7Z449
CLASP1,1538,Q7Z460
BNIPL,357,Q7Z465
DHX29,1369,Q7Z478
NPHP3,1330,Q7Z494
LINC00305,112,Q7Z4B0
LRP10,713,Q7Z4F1
COMMD6,85,Q7Z4G1
TRMT11,463,Q7Z4G4
HDDC2,204,Q7Z4H3
ADM2,148,Q7Z4H4
HAUS6,955,Q7Z4H7
KDELC2,507,Q7Z4H8
FAM220A,259,Q7Z4H9
LIMS2,341,Q7Z4I7
GLT6D1,276,Q7Z4J2
TRIM46,759,Q7Z4K8
COX8C,72,Q7Z4L0
TTC21B,1316,Q7Z4L5
PPP1R42,309,Q7Z4L9
REC114,266,Q7Z4M0
TRPM1,1603,Q7Z4N2
P4HA3,544,Q7Z4N8
GDF7,450,Q7Z4P5
HEATR3,680,Q7Z4Q2
C6orf120,191,Q7Z4R8
KIF21A,1674,Q7Z4S6
SH2D6,175,Q7Z4S9
GALNTL5,443,Q7Z4T8
MAATS1,767,Q7Z4T9
C6orf201,140,Q7Z4U5
ZNF438,828,Q7Z4V0
HDGFL2,671,Q7Z4V5
DCXR,244,Q7Z4W1
LYZL2,148,Q7Z4W2
KRTAP19-3,81,Q7Z4W3
ATP5MGL,100,Q7Z4Y8
MDGA2,956,Q7Z553
BRAP,592,Q7Z569
ZNF804A,1209,Q7Z570
SPATA21,469,Q7Z572
EMSY,1322,Q7Z589
AKNA,1439,Q7Z591
PRSS42,293,Q7Z5A4
FAM19A5,132,Q7Z5A7
FAM19A3,133,Q7Z5A8
FAM19A1,133,Q7Z5A9
RIC3,369,Q7Z5B4
NANOGNB,188,Q7Z5D8
GOLGA7,137,Q7Z5G4
ARHGAP22,698,Q7Z5H3
VN1R5,357,Q7Z5H4
VN1R4,301,Q7Z5H5
HSD11B1L,315,Q7Z5J1
RAI1,1906,Q7Z5J4
ANKAR,1434,Q7Z5J8
WAPL,1190,Q7Z5K2
VMO1,202,Q7Z5L0
R3HCC1L,792,Q7Z5L2
C1QL2,287,Q7Z5L3
SPATA19,167,Q7Z5L4
PODN,613,Q7Z5L7
IRF2BP2,587,Q7Z5L9
TMC3,1100,Q7Z5M5
ABHD12B,362,Q7Z5M8
SDK1,2213,Q7Z5N4
HSD17B13,300,Q7Z5P4
MUC19,8384,Q7Z5P9
CPEB2,589,Q7Z5Q1
POLN,900,Q7Z5Q5
APBB1IP,666,Q7Z5R6
TMEM144,345,Q7Z5S9
WDR53,358,Q7Z5U6
PPP1R32,425,Q7Z5V6
BCDIN3D,292,Q7Z5W3
BMP8A,402,Q7Z5Y6
KCTD20,419,Q7Z5Y7
GPR142,462,Q7Z601
GPR141,305,Q7Z602
SNX20,316,Q7Z614
CAMKMT,323,Q7Z624
NET1,596,Q7Z628
CEACAM19,300,Q7Z692
ADCK2,626,Q7Z695
SPRED2,418,Q7Z698
SPRED1,444,Q7Z699
BTLA,289,Q7Z6A9
CCDC91,441,Q7Z6B0
SRGAP1,1085,Q7Z6B7
RBBP6,1792,Q7Z6E9
NECAB2,386,Q7Z6G3
ANKS1B,1248,Q7Z6G8
SPATA12,190,Q7Z6I5
ARHGAP30,1101,Q7Z6I6
C5orf24,188,Q7Z6I8
SH3RF1,888,Q7Z6J0
GRASP,395,Q7Z6J2
FGD2,655,Q7Z6J4
FRMD5,570,Q7Z6J6
UBE3D,389,Q7Z6J8
TSEN54,526,Q7Z6J9
THAP5,395,Q7Z6K1
PTAR1,402,Q7Z6K3
NRARP,114,Q7Z6K4
ARPIN,226,Q7Z6K5
PRRT2,340,Q7Z6L0
TECPR1,1165,Q7Z6L1
RABEPK,372,Q7Z6M1
FBXO33,555,Q7Z6M2
MILR1,343,Q7Z6M3
MTERF4,381,Q7Z6M4
RAB44,1021,Q7Z6P3
TFAP2D,452,Q7Z6R9
ADAT2,191,Q7Z6V5
TMCO2,182,Q7Z6W1
DNAJB7,309,Q7Z6W7
PNPLA5,429,Q7Z6Z6
HUWE1,4374,Q7Z6Z7
ANKRD37,158,Q7Z713
PLEKHH3,793,Q7Z736
YTHDF3,585,Q7Z739
MROH2B,1585,Q7Z745
SLC35E3,313,Q7Z769
KRT77,578,Q7Z794
CNTRL,2325,Q7Z7A1
CTU1,348,Q7Z7A3
PXK,578,Q7Z7A4
FILIP1,1213,Q7Z7B0
PIGW,504,Q7Z7B1
DEFB132,95,Q7Z7B7
DEFB128,93,Q7Z7B8
STRA8,330,Q7Z7C7
TAF8,310,Q7Z7C8
VTCN1,282,Q7Z7D3
UBE2Q1,422,Q7Z7E8
KHDC4,614,Q7Z7F0
MRPL55,128,Q7Z7F7
ABI3BP,1075,Q7Z7G0
CLNK,428,Q7Z7G1
CPLX4,160,Q7Z7G2
VPS13B,4022,Q7Z7G8
CATIP,387,Q7Z7H3
TMED4,227,Q7Z7H5
MRPL10,261,Q7Z7H8
DPPA2,298,Q7Z7J5
LHFPL4,247,Q7Z7J7
CAMK2N1,78,Q7Z7J9
CMC1,106,Q7Z7K0
ZNF467,595,Q7Z7K2
CENPV,275,Q7Z7K6
SLFN11,901,Q7Z7L1
ZER1,766,Q7Z7L7
C11orf96,435,Q7Z7L8
ZSCAN2,614,Q7Z7L9
MEGF8,2845,Q7Z7M0
ADGRD2,963,Q7Z7M1
B3GNT8,397,Q7Z7M8
GALNT5,940,Q7Z7M9
TMEM179B,219,Q7Z7N9
RALYL,291,Q86SE5
NPM2,214,Q86SE8
PCGF5,256,Q86SE9
GALNT7,657,Q86SF2
ANKRD23,305,Q86SG2
DAZ4,579,Q86SG3
HMGN2P46,172,Q86SG4
S100A7A,101,Q86SG5
NEK8,692,Q86SG6
LYG2,212,Q86SG7
ZAR1,424,Q86SH2
PRNT,94,Q86SH4
C5orf38,138,Q86SI9
