Dm_FBgn,CG,name,len
FBgn0034717,CG5819,CG5819,915
FBgn0038515,CG5823,CG5823,283
FBgn0031682,CG5828,CG5828,361
FBgn0036556,CG5830,CG5830,352
FBgn0038682,CG5835,CG5835,237
FBgn0038049,CG5844,CG5844,378
FBgn0032171,CG5846,CG5846,234
FBgn0038897,CG5849,CG5849,968
FBgn0032172,CG5850,CG5850,608
FBgn0032167,CG5853,CG5853,689
FBgn0039130,CG5854,CG5854,371
FBgn0038506,CG5860,CG5860,370
FBgn0015338,CG5861,CG5861,227
FBgn0038868,CG5862,CG5862,309
FBgn0038507,CG5863,CG5863,395
FBgn0038508,CG5866,CG5866,223
FBgn0027586,CG5867,CG5867,262
FBgn0030625,CG5877,CG5877,984
FBgn0039489,CG5880,CG5880,381
FBgn0039490,CG5882,CG5882,866
FBgn0036225,CG5883,CG5883,339
FBgn0025700,CG5885,CG5885,190
FBgn0039379,CG5886,CG5886,515
FBgn0028523,CG5888,CG5888,455
FBgn0039380,CG5890,CG5890,229
FBgn0038873,CG5892,CG5892,738
FBgn0036560,CG5895,CG5895,453
FBgn0036220,CG5897,CG5897,343
FBgn0039136,CG5902,CG5902,243
FBgn0038400,CG5903,CG5903,226
FBgn0036217,CG5906,CG5906,196
FBgn0039495,CG5909,CG5909,381
FBgn0036993,CG5910,CG5910,251
FBgn0039385,CG5913,CG5913,454
FBgn0038401,CG5916,CG5916,330
FBgn0029835,CG5921,CG5921,886
FBgn0029836,CG5928,CG5928,199
FBgn0039505,CG5934,CG5934,135
FBgn0029834,CG5937,CG5937,2051
FBgn0046247,CG5938,CG5938,168
FBgn0032494,CG5945,CG5945,250
FBgn0036211,CG5946,CG5946,330
FBgn0039386,CG5948,CG5948,270
FBgn0032587,CG5953,CG5953,701
FBgn0036997,CG5955,CG5955,367
FBgn0031913,CG5958,CG5958,294
FBgn0038056,CG5961,CG5961,442
FBgn0036206,CG5964,CG5964,928
FBgn0029831,CG5966,CG5966,540
FBgn0032588,CG5968,CG5968,159
FBgn0036998,CG5969,CG5969,105
FBgn0031914,CG5973,CG5973,311
FBgn0039500,CG5984,CG5984,271
FBgn0043455,CG5986,CG5986,232
FBgn0017429,CG5989,CG5989,436
FBgn0039145,CG6000,CG6000,154
FBgn0038672,CG6005,CG6005,324
FBgn0063649,CG6006,CG6006,603
FBgn0032615,CG6012,CG6012,308
FBgn0038675,CG6013,CG6013,213
FBgn0038927,CG6015,CG6015,576
FBgn0030912,CG6023,CG6023,305
FBgn0036202,CG6024,CG6024,379
FBgn0038676,CG6026,CG6026,1555
FBgn0038924,CG6028,CG6028,293
FBgn0036750,CG6034,CG6034,479
FBgn0039421,CG6036,CG6036,371
FBgn0038679,CG6040,CG6040,1784
FBgn0029826,CG6041,CG6041,308
FBgn0034725,CG6044,CG6044,229
FBgn0029827,CG6048,CG6048,362
FBgn0039492,CG6051,CG6051,989
FBgn0036747,CG6052,CG6052,1700
FBgn0031918,CG6055,CG6055,219
FBgn0039491,CG6059,CG6059,884
FBgn0039488,CG6066,CG6066,463
FBgn0029828,CG6067,CG6067,307
FBgn0036186,CG6071,CG6071,962
FBgn0039417,CG6073,CG6073,369
FBgn0036183,CG6083,CG6083,322
FBgn0086254,CG6084,CG6084,350
FBgn0032261,CG6094,CG6094,203
FBgn0030914,CG6106,CG6106,486
FBgn0040985,CG6115,CG6115,85
FBgn0038339,CG6118,CG6118,967
FBgn0030913,CG6123,CG6123,614
FBgn0038337,CG6125,CG6125,640
FBgn0038407,CG6126,CG6126,555
FBgn0038332,CG6136,CG6136,263
FBgn0032268,CG6138,CG6138,185
FBgn0039415,CG6142,CG6142,616
FBgn0032259,CG6144,CG6144,228
FBgn0033853,CG6145,CG6145,548
FBgn0036158,CG6149,CG6149,234
FBgn0032445,CG6153,CG6153,211
FBgn0039420,CG6154,CG6154,434
FBgn0036155,CG6163,CG6163,428
FBgn0036154,CG6168,CG6168,342
FBgn0026737,CG6171,CG6171,255
FBgn0036152,CG6175,CG6175,569
FBgn0039156,CG6178,CG6178,544
FBgn0030915,CG6179,CG6179,307
FBgn0032453,CG6180,CG6180,257
FBgn0038725,CG6184,CG6184,1029
FBgn0027581,CG6191,CG6191,746
FBgn0038723,CG6195,CG6195,363
FBgn0032343,CG6201,CG6201,636
FBgn0039165,CG6204,CG6204,903
FBgn0033862,CG6209,CG6209,607
FBgn0036139,CG6216,CG6216,235
FBgn0038321,CG6218,CG6218,348
FBgn0033865,CG6220,CG6220,359
FBgn0038072,CG6225,CG6225,704
FBgn0030631,CG6227,CG6227,1224
FBgn0027582,CG6230,CG6230,1225
FBgn0038720,CG6231,CG6231,585
FBgn0038318,CG6236,CG6236,680
FBgn0036531,CG6244,CG6244,82
FBgn0037794,CG6254,CG6254,634
FBgn0034121,CG6262,CG6262,1042
FBgn0039476,CG6271,CG6271,341
FBgn0038316,CG6276,CG6276,470
FBgn0039475,CG6277,CG6277,341
FBgn0033866,CG6280,CG6280,1093
FBgn0035914,CG6282,CG6282,479
FBgn0039474,CG6283,CG6283,339
FBgn0032350,CG6287,CG6287,332
FBgn0030921,CG6290,CG6290,215
FBgn0037807,CG6293,CG6293,573
FBgn0030640,CG6294,CG6294,526
FBgn0039471,CG6295,CG6295,338
FBgn0039470,CG6296,CG6296,676
FBgn0030641,CG6299,CG6299,205
FBgn0038730,CG6300,CG6300,537
FBgn0032624,CG6304,CG6304,422
FBgn0036121,CG6310,CG6310,193
FBgn0036117,CG6321,CG6321,418
FBgn0030647,CG6324,CG6324,923
FBgn0037814,CG6325,CG6325,892
FBgn0033872,CG6329,CG6329,155
FBgn0039464,CG6330,CG6330,368
FBgn0038921,CG6332,CG6332,353
FBgn0036731,CG6333,CG6333,206
FBgn0033873,CG6337,CG6337,340
FBgn0030648,CG6340,CG6340,513
FBgn0037816,CG6345,CG6345,583
FBgn0033874,CG6347,CG6347,352
FBgn0039178,CG6356,CG6356,570
FBgn0033875,CG6357,CG6357,439
FBgn0028740,CG6362,CG6362,624
FBgn0029693,CG6379,CG6379,788
FBgn0032632,CG6380,CG6380,293
FBgn0032430,CG6388,CG6388,578
FBgn0030870,CG6398,CG6398,290
FBgn0039453,CG6403,CG6403,153
FBgn0027615,CG6404,CG6404,441
FBgn0032428,CG6405,CG6405,395
FBgn0036106,CG6409,CG6409,360
FBgn0029690,CG6414,CG6414,583
FBgn0032287,CG6415,CG6415,405
FBgn0036104,CG6418,CG6418,791
FBgn0039451,CG6420,CG6420,909
FBgn0025827,CG6421,CG6421,161
FBgn0028494,CG6424,CG6424,798
FBgn0039449,CG6425,CG6425,373
FBgn0034162,CG6426,CG6426,161
FBgn0029689,CG6428,CG6428,631
FBgn0046999,CG6429,CG6429,159
FBgn0032289,CG6431,CG6431,351
FBgn0039184,CG6432,CG6432,674
FBgn0034165,CG6435,CG6435,163
FBgn0031920,CG6441,CG6441,558
FBgn0032290,CG6443,CG6443,299
FBgn0039187,CG6454,CG6454,1569
FBgn0035663,CG6462,CG6462,319
FBgn0037818,CG6465,CG6465,401
FBgn0030933,CG6470,CG6470,337
FBgn0034166,CG6472,CG6472,389
FBgn0036710,CG6479,CG6479,542
FBgn0030936,CG6481,CG6481,332
FBgn0034247,CG6484,CG6484,465
FBgn0032361,CG6488,CG6488,570
FBgn0027550,CG6495,CG6495,675
FBgn0036704,CG6497,CG6497,218
FBgn0040606,CG6503,CG6503,62
FBgn0032303,CG6508,CG6508,423
FBgn0035923,CG6511,CG6511,1211
FBgn0036702,CG6512,CG6512,826
FBgn0032509,CG6523,CG6523,216
FBgn0036085,CG6527,CG6527,166
FBgn0034214,CG6550,CG6550,552
FBgn0033880,CG6553,CG6553,319
FBgn0032513,CG6565,CG6565,425
FBgn0037842,CG6567,CG6567,235
FBgn0038909,CG6569,CG6569,426
FBgn0037846,CG6574,CG6574,444
FBgn0035924,CG6576,CG6576,267
FBgn0032420,CG6583,CG6583,154
FBgn0035669,CG6592,CG6592,438
FBgn0035673,CG6602,CG6602,436
FBgn0039204,CG6607,CG6607,406
FBgn0035675,CG6610,CG6610,91
FBgn0034694,CG6613,CG6613,720
FBgn0032369,CG6614,CG6614,1058
FBgn0030944,CG6617,CG6617,225
FBgn0037855,CG6621,CG6621,872
FBgn0036072,CG6628,CG6628,277
FBgn0037860,CG6629,CG6629,261
FBgn0035911,CG6638,CG6638,420
FBgn0036402,CG6650,CG6650,501
FBgn0036687,CG6652,CG6652,604
FBgn0038301,CG6654,CG6654,639
FBgn0038912,CG6656,CG6656,395
FBgn0030946,CG6659,CG6659,872
FBgn0039030,CG6660,CG6660,272
FBgn0036403,CG6661,CG6661,581
FBgn0036685,CG6664,CG6664,532
FBgn0034172,CG6665,CG6665,349
FBgn0036063,CG6674,CG6674,233
FBgn0032973,CG6675,CG6675,390
FBgn0038917,CG6678,CG6678,373
FBgn0035902,CG6683,CG6683,197
FBgn0036062,CG6685,CG6685,213
FBgn0032388,CG6686,CG6686,970
FBgn0039038,CG6688,CG6688,424
FBgn0037877,CG6689,CG6689,613
FBgn0037878,CG6693,CG6693,299
FBgn0039215,CG6695,CG6695,961
FBgn0030947,CG6696,CG6696,324
FBgn0032305,CG6700,CG6700,874
FBgn0033889,CG6701,CG6701,1333
FBgn0036058,CG6707,CG6707,266
FBgn0036056,CG6709,CG6709,117
FBgn0032408,CG6712,CG6712,394
FBgn0037895,CG6723,CG6723,587
FBgn0032298,CG6724,CG6724,420
FBgn0039049,CG6726,CG6726,401
FBgn0032296,CG6729,CG6729,944
FBgn0039052,CG6733,CG6733,401
FBgn0039053,CG6738,CG6738,401
FBgn0031926,CG6739,CG6739,787
FBgn0035901,CG6745,CG6745,734
FBgn0036040,CG6749,CG6749,552
FBgn0038296,CG6752,CG6752,1332
FBgn0038070,CG6753,CG6753,405
FBgn0034704,CG6758,CG6758,667
FBgn0036031,CG6761,CG6761,889
FBgn0030876,CG6762,CG6762,162
FBgn0039069,CG6763,CG6763,354
FBgn0035903,CG6765,CG6765,681
FBgn0032398,CG6766,CG6766,525
FBgn0036030,CG6767,CG6767,388
FBgn0030878,CG6769,CG6769,409
FBgn0032400,CG6770,CG6770,69
FBgn0032399,CG6785,CG6785,571
FBgn0030880,CG6788,CG6788,358
FBgn0037915,CG6790,CG6790,897
FBgn0037918,CG6791,CG6791,1243
FBgn0036242,CG6793,CG6793,564
FBgn0038902,CG6800,CG6800,302
FBgn0034179,CG6805,CG6805,357
FBgn0037921,CG6808,CG6808,375
FBgn0037923,CG6813,CG6813,294
FBgn0037934,CG6830,CG6830,891
FBgn0036405,CG6833,CG6833,290
FBgn0037935,CG6834,CG6834,895
FBgn0036834,CG6836,CG6836,328
FBgn0036831,CG6839,CG6839,430
FBgn0036828,CG6841,CG6841,931
FBgn0036827,CG6843,CG6843,366
FBgn0035099,CG6845,CG6845,672
FBgn0030884,CG6847,CG6847,1000
FBgn0036817,CG6865,CG6865,285
FBgn0030887,CG6867,CG6867,949
FBgn0032652,CG6870,CG6870,137
FBgn0030951,CG6873,CG6873,148
FBgn0036488,CG6878,CG6878,79
FBgn0036810,CG6885,CG6885,378
FBgn0036490,CG6888,CG6888,196
FBgn0030955,CG6891,CG6891,163
FBgn0036807,CG6893,CG6893,250
FBgn0038414,CG6901,CG6901,485
FBgn0029737,CG6903,CG6903,576
FBgn0031711,CG6907,CG6907,437
FBgn0037936,CG6908,CG6908,449
FBgn0036262,CG6910,CG6910,292
FBgn0038290,CG6912,CG6912,433
FBgn0037944,CG6923,CG6923,1265
FBgn0029733,CG6927,CG6927,524
FBgn0036240,CG6928,CG6928,612
FBgn0036236,CG6931,CG6931,290
FBgn0036952,CG6933,CG6933,363
FBgn0038989,CG6937,CG6937,356
FBgn0036235,CG6938,CG6938,1245
FBgn0037955,CG6950,CG6950,450
FBgn0036959,CG6951,CG6951,203
FBgn0037956,CG6959,CG6959,425
FBgn0030959,CG6961,CG6961,474
FBgn0037958,CG6962,CG6962,767
FBgn0038286,CG6966,CG6966,664
FBgn0034187,CG6967,CG6967,764
FBgn0039008,CG6972,CG6972,296
FBgn0038285,CG6974,CG6974,251
FBgn0029727,CG6978,CG6978,479
FBgn0039228,CG6980,CG6980,250
FBgn0035896,CG6983,CG6983,180
FBgn0034191,CG6984,CG6984,285
FBgn0039017,CG6985,CG6985,501
FBgn0036950,CG6996,CG6996,364
FBgn0030085,CG6999,CG6999,233
FBgn0039233,CG7006,CG7006,180
FBgn0038861,CG7009,CG7009,320
FBgn0036489,CG7011,CG7011,373
FBgn0039238,CG7016,CG7016,362
FBgn0036951,CG7017,CG7017,359
FBgn0029722,CG7024,CG7024,479
FBgn0031930,CG7025,CG7025,429
FBgn0027587,CG7028,CG7028,912
FBgn0039026,CG7029,CG7029,1744
FBgn0039027,CG7031,CG7031,475
FBgn0038854,CG7044,CG7044,974
FBgn0035102,CG7049,CG7049,336
FBgn0038972,CG7054,CG7054,179
FBgn0030961,CG7058,CG7058,1062
FBgn0038957,CG7059,CG7059,267
FBgn0030091,CG7065,CG7065,1231
FBgn0038952,CG7069,CG7069,744
FBgn0260467,CG7071,CG7071,302
FBgn0038849,CG7079,CG7079,255
FBgn0038941,CG7080,CG7080,334
FBgn0035877,CG7083,CG7083,438
FBgn0038938,CG7084,CG7084,597
FBgn0038099,CG7091,CG7091,509
FBgn0032650,CG7094,CG7094,390
FBgn0032517,CG7099,CG7099,1906
FBgn0030963,CG7101,CG7101,352
FBgn0031961,CG7102,CG7102,515
FBgn0032521,CG7110,CG7110,825
FBgn0027515,CG7115,CG7115,524
FBgn0035888,CG7120,CG7120,701
FBgn0038602,CG7126,CG7126,204
FBgn0037151,CG7130,CG7130,128
FBgn0038598,CG7131,CG7131,494
FBgn0037150,CG7133,CG7133,353
FBgn0030895,CG7135,CG7135,417
FBgn0034422,CG7137,CG7137,358
FBgn0027532,CG7139,CG7139,969
FBgn0037147,CG7140,CG7140,533
FBgn0038595,CG7142,CG7142,334
FBgn0046301,CG7148,CG7148,454
FBgn0031948,CG7149,CG7149,415
FBgn0031947,CG7154,CG7154,861
FBgn0038588,CG7156,CG7156,681
FBgn0031946,CG7164,CG7164,281
FBgn0037107,CG7166,CG7166,467
FBgn0038586,CG7168,CG7168,233
FBgn0037099,CG7173,CG7173,564
FBgn0020880,CG7179,CG7179,696
FBgn0035878,CG7182,CG7182,513
FBgn0038583,CG7183,CG7183,568
FBgn0031945,CG7191,CG7191,285
FBgn0035868,CG7194,CG7194,346
FBgn0035865,CG7201,CG7201,345
FBgn0037086,CG7202,CG7202,289
FBgn0031942,CG7203,CG7203,129
FBgn0030892,CG7206,CG7206,404
FBgn0038575,CG7208,CG7208,450
FBgn0035861,CG7213,CG7213,449
FBgn0031940,CG7214,CG7214,142
FBgn0038571,CG7215,CG7215,130
FBgn0038569,CG7218,CG7218,676
FBgn0033544,CG7220,CG7220,190
FBgn0033551,CG7222,CG7222,205
FBgn0031970,CG7227,CG7227,518
FBgn0031968,CG7231,CG7231,358
FBgn0031730,CG7236,CG7236,438
FBgn0031740,CG7239,CG7239,459
FBgn0030081,CG7246,CG7246,602
FBgn0036229,CG7248,CG7248,796
FBgn0031723,CG7251,CG7251,321
FBgn0036226,CG7252,CG7252,474
FBgn0036493,CG7255,CG7255,1063
FBgn0036214,CG7264,CG7264,381
FBgn0038272,CG7265,CG7265,469
FBgn0036791,CG7271,CG7271,427
FBgn0036501,CG7272,CG7272,228
FBgn0036500,CG7275,CG7275,446
FBgn0036499,CG7276,CG7276,171
FBgn0031379,CG7289,CG7289,637
FBgn0036949,CG7290,CG7290,419
FBgn0032284,CG7294,CG7294,127
FBgn0031372,CG7295,CG7295,305
FBgn0032283,CG7296,CG7296,161
FBgn0036948,CG7298,CG7298,369
FBgn0032282,CG7299,CG7299,177
FBgn0032286,CG7300,CG7300,886
FBgn0036527,CG7304,CG7304,563
FBgn0032314,CG7309,CG7309,528
FBgn0036782,CG7320,CG7320,646
FBgn0030968,CG7322,CG7322,242
FBgn0037074,CG7324,CG7324,1291
FBgn0030970,CG7326,CG7326,482
FBgn0036942,CG7328,CG7328,306
FBgn0032271,CG7329,CG7329,457
FBgn0036780,CG7330,CG7330,193
FBgn0030973,CG7332,CG7332,560
FBgn0038715,CG7333,CG7333,541
FBgn0036941,CG7335,CG7335,372
FBgn0036188,CG7339,CG7339,240
FBgn0036777,CG7341,CG7341,357
FBgn0038716,CG7342,CG7342,540
FBgn0037581,CG7352,CG7352,466
FBgn0038258,CG7362,CG7362,793
FBgn0036939,CG7365,CG7365,424
FBgn0035855,CG7366,CG7366,389
FBgn0031976,CG7367,CG7367,389
FBgn0036179,CG7368,CG7368,530
FBgn0037188,CG7369,CG7369,680
FBgn0037133,CG7370,CG7370,74
FBgn0036522,CG7372,CG7372,971
FBgn0035689,CG7376,CG7376,1270
FBgn0036176,CG7377,CG7377,94
FBgn0030976,CG7378,CG7378,235
FBgn0038546,CG7379,CG7379,433
FBgn0038098,CG7381,CG7381,712
FBgn0031708,CG7382,CG7382,236
FBgn0032262,CG7384,CG7384,605
FBgn0035691,CG7386,CG7386,662
FBgn0035852,CG7387,CG7387,449
FBgn0036173,CG7394,CG7394,128
FBgn0036768,CG7402,CG7402,579
FBgn0030980,CG7406,CG7406,168
FBgn0037134,CG7407,CG7407,168
FBgn0036765,CG7408,CG7408,585
FBgn0035817,CG7409,CG7409,154
FBgn0037135,CG7414,CG7414,638
FBgn0031344,CG7420,CG7420,388
FBgn0030982,CG7423,CG7423,124
FBgn0036762,CG7430,CG7430,504
FBgn0038727,CG7432,CG7432,721
FBgn0037577,CG7443,CG7443,139
FBgn0030991,CG7453,CG7453,304
FBgn0032258,CG7456,CG7456,776
FBgn0035812,CG7457,CG7457,1405
FBgn0037144,CG7458,CG7458,572
FBgn0036749,CG7460,CG7460,486
FBgn0034432,CG7461,CG7461,627
FBgn0035551,CG7465,CG7465,321
FBgn0037146,CG7470,CG7470,776
FBgn0037573,CG7483,CG7483,399
FBgn0036745,CG7484,CG7484,178
FBgn0038106,CG7488,CG7488,373
FBgn0035807,CG7492,CG7492,573
FBgn0036742,CG7497,CG7497,412
FBgn0035842,CG7504,CG7504,1676
FBgn0035805,CG7506,CG7506,236
FBgn0035575,CG7509,CG7509,615
FBgn0036168,CG7512,CG7512,540
FBgn0035567,CG7514,CG7514,301
FBgn0038108,CG7518,CG7518,2464
FBgn0037087,CG7519,CG7519,160
FBgn0038533,CG7523,CG7523,260
FBgn0038256,CG7530,CG7530,351
FBgn0030890,CG7536,CG7536,674
FBgn0036738,CG7542,CG7542,270
FBgn0033994,CG7544,CG7544,305
FBgn0035793,CG7546,CG7546,1346
FBgn0035792,CG7548,CG7548,197
FBgn0035839,CG7550,CG7550,240
FBgn0036161,CG7551,CG7551,322
FBgn0030990,CG7556,CG7556,522
FBgn0036159,CG7557,CG7557,355
FBgn0036157,CG7560,CG7560,349
FBgn0036734,CG7564,CG7564,420
FBgn0035833,CG7565,CG7565,1069
FBgn0039670,CG7567,CG7567,211
FBgn0039673,CG7568,CG7568,482
FBgn0036153,CG7573,CG7573,477
FBgn0036528,CG7579,CG7579,498
FBgn0039681,CG7582,CG7582,254
FBgn0038523,CG7587,CG7587,142
FBgn0036727,CG7589,CG7589,509
FBgn0064766,CG7600,CG7600,928
FBgn0027583,CG7601,CG7601,326
FBgn0040565,CG7606,CG7606,66
FBgn0036145,CG7607,CG7607,167
FBgn0037094,CG7611,CG7611,630
FBgn0036142,CG7616,CG7616,557
FBgn0032026,CG7627,CG7627,1355
FBgn0040793,CG7630,CG7630,90
FBgn0028945,CG7631,CG7631,254
FBgn0037071,CG7632,CG7632,330
FBgn0037101,CG7634,CG7634,579
FBgn0033548,CG7637,CG7637,64
FBgn0036133,CG7638,CG7638,496
FBgn0033989,CG7639,CG7639,443
FBgn0036926,CG7646,CG7646,186
FBgn0036519,CG7650,CG7650,276
FBgn0028935,CG7653,CG7653,710
FBgn0038536,CG7655,CG7655,253
FBgn0036516,CG7656,CG7656,319
FBgn0036929,CG7668,CG7668,422
FBgn0038610,CG7675,CG7675,336
FBgn0038619,CG7685,CG7685,213
FBgn0038626,CG7691,CG7691,283
FBgn0036714,CG7692,CG7692,1324
FBgn0038627,CG7694,CG7694,147
FBgn0038631,CG7695,CG7695,145
FBgn0038638,CG7702,CG7702,537
FBgn0038639,CG7705,CG7705,592
FBgn0038640,CG7706,CG7706,726
FBgn0036703,CG7707,CG7707,320
FBgn0038641,CG7708,CG7708,614
FBgn0038645,CG7714,CG7714,225
FBgn0038646,CG7715,CG7715,218
FBgn0035800,CG7716,CG7716,728
FBgn0038649,CG7718,CG7718,494
FBgn0038652,CG7720,CG7720,681
FBgn0036698,CG7724,CG7724,398
FBgn0036686,CG7728,CG7728,1159
FBgn0036689,CG7730,CG7730,581
FBgn0033584,CG7737,CG7737,543
FBgn0036509,CG7739,CG7739,596
FBgn0033615,CG7741,CG7741,545
FBgn0031690,CG7742,CG7742,509
FBgn0034447,CG7744,CG7744,680
FBgn0033616,CG7745,CG7745,506
FBgn0034109,CG7747,CG7747,517
FBgn0034105,CG7755,CG7755,378
FBgn0040503,CG7763,CG7763,232
FBgn0030087,CG7766,CG7766,1358
FBgn0036415,CG7768,CG7768,164
FBgn0030883,CG7772,CG7772,164
FBgn0032025,CG7778,CG7778,269
FBgn0032021,CG7781,CG7781,147
FBgn0038564,CG7785,CG7785,256
FBgn0034096,CG7786,CG7786,192
FBgn0039698,CG7789,CG7789,306
FBgn0033038,CG7791,CG7791,699
FBgn0038565,CG7794,CG7794,455
FBgn0034092,CG7798,CG7798,148
FBgn0037552,CG7800,CG7800,533
FBgn0036496,CG7804,CG7804,318
FBgn0032018,CG7806,CG7806,1487
FBgn0032017,CG7810,CG7810,364
FBgn0039711,CG7824,CG7824,352
FBgn0039703,CG7829,CG7829,253
FBgn0039697,CG7834,CG7834,253
FBgn0036124,CG7839,CG7839,1174
FBgn0032014,CG7840,CG7840,326
FBgn0036502,CG7841,CG7841,174
FBgn0034127,CG7848,CG7848,633
FBgn0033060,CG7849,CG7849,317
FBgn0033056,CG7856,CG7856,683
FBgn0026738,CG7857,CG7857,312
FBgn0030653,CG7860,CG7860,332
FBgn0030658,CG7872,CG7872,333
FBgn0037549,CG7878,CG7878,703
FBgn0035235,CG7879,CG7879,985
FBgn0033048,CG7881,CG7881,482
FBgn0033047,CG7882,CG7882,516
FBgn0031001,CG7884,CG7884,952
FBgn0038248,CG7886,CG7886,818
FBgn0036116,CG7888,CG7888,465
FBgn0031003,CG7889,CG7889,319
FBgn0039728,CG7896,CG7896,1392
FBgn0037548,CG7900,CG7900,536
FBgn0039730,CG7903,CG7903,384
FBgn0036417,CG7906,CG7906,356
FBgn0038887,CG7907,CG7907,753
FBgn0037547,CG7910,CG7910,530
FBgn0039736,CG7912,CG7912,602
FBgn0030995,CG7914,CG7914,315
FBgn0028534,CG7916,CG7916,287
FBgn0039737,CG7920,CG7920,477
FBgn0036416,CG7924,CG7924,321
FBgn0039741,CG7943,CG7943,332
FBgn0036505,CG7945,CG7945,262
FBgn0039743,CG7946,CG7946,475
FBgn0260468,CG7950,CG7950,158
FBgn0028533,CG7953,CG7953,297
FBgn0038890,CG7956,CG7956,1142
FBgn0037584,CG7963,CG7963,354
FBgn0038115,CG7966,CG7966,486
FBgn0028532,CG7968,CG7968,250
FBgn0035252,CG7970,CG7970,255
FBgn0035253,CG7971,CG7971,1655
FBgn0035254,CG7974,CG7974,294
FBgn0028499,CG7985,CG7985,708
FBgn0038244,CG7987,CG7987,1283
FBgn0038582,CG7988,CG7988,276
FBgn0030997,CG7990,CG7990,325
FBgn0035260,CG7991,CG7991,888
FBgn0031004,CG7992,CG7992,480
FBgn0034117,CG7997,CG7997,417
FBgn0035268,CG8001,CG8001,748
FBgn0036096,CG8003,CG8003,407
FBgn0036920,CG8004,CG8004,269
FBgn0035854,CG8005,CG8005,368
FBgn0035857,CG8006,CG8006,503
FBgn0033387,CG8008,CG8008,566
FBgn0036090,CG8009,CG8009,131
FBgn0031008,CG8010,CG8010,383
FBgn0040832,CG8012,CG8012,82
FBgn0033391,CG8026,CG8026,322
FBgn0033392,CG8027,CG8027,666
FBgn0031010,CG8028,CG8028,563
FBgn0038110,CG8031,CG8031,295
FBgn0037606,CG8032,CG8032,583
FBgn0031011,CG8034,CG8034,647
FBgn0037607,CG8036,CG8036,626
FBgn0035831,CG8038,CG8038,206
FBgn0027554,CG8042,CG8042,656
FBgn0037610,CG8043,CG8043,348
FBgn0033388,CG8046,CG8046,519
FBgn0031012,CG8051,CG8051,616
FBgn0034113,CG8060,CG8060,1189
FBgn0038597,CG8064,CG8064,922
FBgn0036075,CG8065,CG8065,300
FBgn0038243,CG8066,CG8066,104
FBgn0033891,CG8067,CG8067,333
FBgn0036070,CG8072,CG8072,247
FBgn0033375,CG8078,CG8078,343
FBgn0034002,CG8079,CG8079,601
FBgn0033373,CG8080,CG8080,413
FBgn0032010,CG8086,CG8086,1603
FBgn0038241,CG8087,CG8087,142
FBgn0033993,CG8089,CG8089,624
FBgn0033999,CG8093,CG8093,398
FBgn0030660,CG8097,CG8097,446
FBgn0036410,CG8100,CG8100,648
FBgn0027567,CG8108,CG8108,919
FBgn0035825,CG8111,CG8111,376
FBgn0037612,CG8112,CG8112,559
FBgn0030663,CG8117,CG8117,162
FBgn0030664,CG8119,CG8119,244
FBgn0030668,CG8128,CG8128,330
FBgn0037687,CG8132,CG8132,283
FBgn0030671,CG8134,CG8134,345
FBgn0037689,CG8135,CG8135,694
FBgn0037616,CG8136,CG8136,441
FBgn0038122,CG8138,CG8138,233
FBgn0038125,CG8141,CG8141,239
FBgn0030871,CG8142,CG8142,353
FBgn0037700,CG8149,CG8149,308
FBgn0034008,CG8152,CG8152,336
FBgn0034009,CG8155,CG8155,1098
FBgn0034010,CG8157,CG8157,113
FBgn0037619,CG8159,CG8159,399
FBgn0034011,CG8160,CG8160,212
FBgn0033365,CG8170,CG8170,855
FBgn0033362,CG8172,CG8172,561
FBgn0030864,CG8173,CG8173,398
FBgn0037702,CG8176,CG8176,1220
FBgn0036043,CG8177,CG8177,1268
FBgn0034021,CG8180,CG8180,594
FBgn0030674,CG8184,CG8184,5151
FBgn0034027,CG8187,CG8187,376
FBgn0030863,CG8188,CG8188,209
FBgn0030675,CG8191,CG8191,345
FBgn0034030,CG8192,CG8192,431
FBgn0034032,CG8195,CG8195,449
FBgn0033369,CG8197,CG8197,387
FBgn0037709,CG8199,CG8199,439
FBgn0037622,CG8202,CG8202,942
FBgn0034033,CG8204,CG8204,143
FBgn0030679,CG8206,CG8206,191
FBgn0034035,CG8207,CG8207,438
FBgn0035830,CG8209,CG8209,331
FBgn0035693,CG8219,CG8219,853
FBgn0037624,CG8223,CG8223,492
FBgn0033356,CG8229,CG8229,335
FBgn0027607,CG8230,CG8230,699
FBgn0037626,CG8236,CG8236,440
FBgn0033350,CG8237,CG8237,325
FBgn0033349,CG8243,CG8243,517
FBgn0033031,CG8245,CG8245,343
FBgn0033347,CG8248,CG8248,227
FBgn0034045,CG8249,CG8249,521
FBgn0033344,CG8252,CG8252,292
FBgn0030684,CG8260,CG8260,415
FBgn0035703,CG8270,CG8270,642
FBgn0033337,CG8272,CG8272,710
FBgn0035824,CG8281,CG8281,348
FBgn0030854,CG8289,CG8289,336
FBgn0032004,CG8292,CG8292,287
FBgn0033673,CG8298,CG8298,596
FBgn0034052,CG8299,CG8299,260
FBgn0029937,CG8300,CG8300,185
FBgn0037717,CG8301,CG8301,607
FBgn0034143,CG8303,CG8303,543
FBgn0034142,CG8306,CG8306,516
FBgn0034141,CG8311,CG8311,503
FBgn0037720,CG8312,CG8312,866
FBgn0034057,CG8314,CG8314,293
FBgn0037722,CG8319,CG8319,383
